id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
99558,Male,41,1,28.0,0,1-2 Year,Yes,56070.0,52.0,238,0
135149,Female,41,1,28.0,0,1-2 Year,Yes,32062.0,124.0,99,0
329703,Male,51,1,28.0,0,1-2 Year,Yes,54983.0,26.0,289,0
130584,Male,22,1,28.0,1,< 1 Year,No,135653.0,152.0,70,0
64032,Female,27,1,16.0,0,1-2 Year,Yes,39379.0,26.0,253,0
263068,Female,59,1,25.0,0,1-2 Year,Yes,26143.0,26.0,172,0
123466,Male,27,1,2.0,0,< 1 Year,No,31666.0,152.0,122,0
107316,Male,31,1,37.0,0,< 1 Year,Yes,34332.0,152.0,272,0
55201,Male,52,1,41.0,0,1-2 Year,Yes,25881.0,124.0,138,0
97259,Male,38,1,28.0,0,1-2 Year,Yes,40409.0,124.0,62,0
23928,Male,68,1,50.0,1,1-2 Year,No,39026.0,26.0,293,0
120625,Male,60,1,28.0,0,1-2 Year,Yes,51318.0,54.0,192,0
54087,Male,42,1,47.0,0,1-2 Year,Yes,37949.0,154.0,291,0
104702,Male,51,1,8.0,1,1-2 Year,No,2630.0,124.0,220,0
311186,Male,25,1,9.0,1,< 1 Year,No,35377.0,152.0,281,0
319537,Female,52,1,20.0,0,1-2 Year,Yes,22793.0,152.0,65,0
304668,Female,36,1,30.0,0,1-2 Year,Yes,30095.0,124.0,78,1
380132,Female,33,1,28.0,0,1-2 Year,Yes,43090.0,124.0,210,0
20898,Male,45,1,28.0,0,1-2 Year,Yes,42132.0,122.0,297,0
74568,Male,22,1,30.0,1,< 1 Year,No,30725.0,152.0,12,0
84516,Female,53,1,8.0,1,1-2 Year,No,2630.0,7.0,17,0
30825,Male,71,1,28.0,1,1-2 Year,No,24509.0,13.0,52,0
372555,Female,24,1,6.0,1,< 1 Year,No,41862.0,152.0,119,0
305437,Female,29,1,30.0,1,< 1 Year,No,32552.0,152.0,99,0
267849,Male,53,1,28.0,1,1-2 Year,No,58265.0,26.0,205,0
83126,Male,56,1,28.0,1,1-2 Year,No,2630.0,52.0,23,0
33195,Female,50,1,28.0,1,1-2 Year,No,32553.0,124.0,157,0
337750,Male,51,1,28.0,0,> 2 Years,Yes,33387.0,122.0,89,0
270304,Male,57,1,2.0,1,1-2 Year,No,32203.0,26.0,37,0
336915,Female,49,1,27.0,0,1-2 Year,Yes,23730.0,124.0,82,0
304092,Female,34,1,28.0,0,< 1 Year,Yes,23780.0,124.0,205,1
65292,Male,27,1,8.0,0,1-2 Year,Yes,58097.0,154.0,255,1
248353,Female,22,1,29.0,0,< 1 Year,Yes,40840.0,152.0,74,0
281450,Male,25,1,18.0,1,< 1 Year,No,37782.0,152.0,119,0
72800,Female,35,1,28.0,0,1-2 Year,Yes,39615.0,157.0,119,1
319498,Male,42,1,28.0,0,1-2 Year,Yes,68184.0,154.0,286,1
358649,Female,39,1,39.0,0,1-2 Year,Yes,2630.0,26.0,260,1
328478,Male,49,1,28.0,0,1-2 Year,Yes,46132.0,124.0,85,0
134961,Male,25,1,11.0,1,< 1 Year,No,25138.0,152.0,196,0
35045,Male,23,1,15.0,1,< 1 Year,No,25349.0,152.0,242,0
70134,Male,23,1,14.0,1,< 1 Year,No,47578.0,152.0,134,0
294915,Male,62,1,35.0,0,1-2 Year,Yes,42381.0,10.0,144,0
228378,Female,53,1,28.0,0,1-2 Year,Yes,34720.0,4.0,145,0
148793,Female,57,1,28.0,1,1-2 Year,No,28866.0,124.0,12,0
378151,Female,27,1,23.0,0,1-2 Year,Yes,28231.0,26.0,130,0
323957,Female,22,1,33.0,1,< 1 Year,No,2630.0,152.0,246,0
21640,Female,25,1,50.0,1,< 1 Year,No,33362.0,152.0,179,0
245376,Male,37,1,28.0,1,1-2 Year,No,37548.0,26.0,167,0
104559,Male,21,1,46.0,0,< 1 Year,Yes,38274.0,152.0,86,0
342522,Male,29,1,11.0,0,< 1 Year,Yes,26598.0,124.0,251,1
219573,Male,55,1,29.0,1,1-2 Year,Yes,2630.0,26.0,288,0
351942,Female,39,1,28.0,0,1-2 Year,Yes,2630.0,55.0,105,1
345119,Female,30,1,28.0,0,1-2 Year,Yes,55904.0,124.0,82,1
15898,Male,60,1,8.0,1,1-2 Year,No,27796.0,26.0,262,0
265123,Male,20,1,39.0,0,< 1 Year,Yes,34390.0,160.0,67,0
157083,Male,27,1,28.0,1,< 1 Year,No,45603.0,152.0,140,0
200906,Male,32,1,45.0,0,< 1 Year,Yes,2630.0,156.0,266,0
50577,Female,44,1,28.0,0,1-2 Year,Yes,36698.0,124.0,74,1
105811,Male,49,1,23.0,0,1-2 Year,Yes,2630.0,124.0,271,0
377465,Female,65,1,8.0,0,1-2 Year,Yes,48199.0,124.0,252,0
253696,Female,29,1,14.0,1,< 1 Year,No,30332.0,152.0,229,0
357104,Male,51,1,7.0,0,1-2 Year,Yes,2630.0,26.0,221,1
102864,Male,47,1,28.0,1,1-2 Year,No,52555.0,122.0,165,0
74416,Male,43,1,28.0,1,1-2 Year,No,43255.0,124.0,278,0
246853,Female,35,1,28.0,0,1-2 Year,No,31813.0,122.0,84,0
31969,Male,31,1,16.0,1,< 1 Year,No,37302.0,152.0,250,0
303633,Male,24,1,16.0,1,< 1 Year,No,37282.0,152.0,95,0
288143,Female,34,1,3.0,1,< 1 Year,No,27623.0,152.0,224,0
234164,Female,56,1,28.0,0,1-2 Year,Yes,2630.0,26.0,153,0
197062,Female,29,1,45.0,1,< 1 Year,No,30095.0,152.0,271,0
295251,Female,20,1,46.0,0,< 1 Year,Yes,41751.0,160.0,163,0
373605,Male,53,1,15.0,0,1-2 Year,Yes,37237.0,26.0,148,1
197151,Male,50,1,41.0,1,1-2 Year,No,38485.0,124.0,50,0
134315,Female,41,1,46.0,0,1-2 Year,Yes,42520.0,26.0,59,0
241009,Female,40,1,28.0,0,1-2 Year,Yes,24719.0,124.0,189,0
177770,Male,49,1,28.0,0,1-2 Year,Yes,76303.0,124.0,195,0
329592,Female,44,1,46.0,1,1-2 Year,No,22081.0,26.0,42,0
205576,Male,26,1,8.0,0,< 1 Year,Yes,46064.0,152.0,218,0
138483,Female,23,1,30.0,0,< 1 Year,Yes,31419.0,152.0,177,0
173184,Male,69,1,9.0,0,1-2 Year,Yes,46384.0,124.0,80,0
92287,Female,28,1,28.0,1,< 1 Year,No,57642.0,152.0,46,0
158692,Male,45,1,0.0,0,1-2 Year,Yes,2630.0,26.0,293,1
61377,Male,34,1,41.0,0,1-2 Year,Yes,49909.0,124.0,253,1
342008,Female,22,1,8.0,1,< 1 Year,No,37699.0,152.0,188,0
362303,Male,42,1,48.0,1,1-2 Year,No,2630.0,124.0,245,0
237959,Female,27,1,8.0,1,< 1 Year,No,33556.0,152.0,192,0
176336,Male,23,1,47.0,0,< 1 Year,No,28187.0,152.0,144,0
48245,Male,49,1,41.0,1,1-2 Year,No,49872.0,26.0,166,0
368156,Male,29,1,50.0,1,< 1 Year,Yes,17310.0,152.0,198,0
156091,Male,25,1,12.0,1,< 1 Year,No,33097.0,152.0,12,0
108450,Female,21,1,6.0,1,< 1 Year,No,30416.0,160.0,57,0
39290,Female,36,1,28.0,1,1-2 Year,No,28714.0,124.0,103,0
270779,Male,41,1,24.0,1,1-2 Year,No,26199.0,26.0,124,0
147078,Male,27,1,28.0,1,< 1 Year,No,40642.0,152.0,201,0
129713,Male,23,1,15.0,1,< 1 Year,No,35600.0,26.0,201,0
332632,Male,68,1,18.0,1,1-2 Year,No,35221.0,124.0,144,0
165941,Male,25,1,22.0,0,< 1 Year,Yes,28205.0,152.0,106,0
291777,Male,47,1,36.0,0,1-2 Year,Yes,29548.0,26.0,241,0
289641,Male,48,1,41.0,0,1-2 Year,Yes,30537.0,26.0,228,0
44259,Male,63,1,5.0,1,1-2 Year,No,2630.0,26.0,240,0
37752,Female,30,1,50.0,0,< 1 Year,Yes,32178.0,152.0,121,0
39913,Male,69,1,15.0,0,1-2 Year,Yes,36311.0,26.0,116,0
4656,Male,74,1,28.0,0,1-2 Year,Yes,64872.0,122.0,182,0
244478,Male,75,1,28.0,0,1-2 Year,Yes,79406.0,122.0,67,0
306074,Female,45,1,18.0,1,1-2 Year,No,22148.0,131.0,243,0
163073,Female,21,1,33.0,0,< 1 Year,Yes,22543.0,160.0,167,0
202942,Female,30,1,28.0,1,< 1 Year,No,41546.0,152.0,239,0
95652,Female,26,1,8.0,1,< 1 Year,No,47273.0,152.0,155,0
226619,Female,23,1,28.0,1,< 1 Year,No,27320.0,152.0,295,0
73961,Female,22,1,28.0,1,< 1 Year,No,31966.0,160.0,92,0
340811,Female,34,1,46.0,0,1-2 Year,Yes,25923.0,124.0,282,0
45224,Female,52,1,50.0,0,1-2 Year,Yes,41846.0,152.0,131,0
313280,Male,21,1,41.0,1,< 1 Year,No,42915.0,160.0,260,0
112426,Female,23,1,47.0,1,< 1 Year,No,26262.0,152.0,199,0
204422,Female,36,1,45.0,0,1-2 Year,Yes,23454.0,29.0,190,0
333480,Male,70,1,48.0,0,1-2 Year,Yes,2630.0,124.0,79,0
89713,Male,44,1,28.0,0,> 2 Years,Yes,41076.0,26.0,238,1
252019,Male,41,1,28.0,1,1-2 Year,No,32207.0,35.0,232,0
289985,Female,29,1,50.0,1,< 1 Year,No,64630.0,152.0,170,0
58747,Female,43,1,17.0,0,1-2 Year,Yes,27972.0,29.0,290,0
79386,Female,27,1,33.0,0,< 1 Year,Yes,2630.0,160.0,49,0
346764,Female,41,1,28.0,1,1-2 Year,No,27778.0,154.0,23,0
45054,Male,68,1,15.0,0,1-2 Year,Yes,2630.0,26.0,240,0
361759,Male,21,1,39.0,1,< 1 Year,No,2630.0,160.0,256,0
223152,Female,53,1,8.0,1,1-2 Year,No,43917.0,152.0,263,0
131818,Male,42,1,15.0,0,1-2 Year,Yes,23547.0,124.0,174,1
45888,Female,59,1,28.0,0,1-2 Year,Yes,35622.0,13.0,204,1
310033,Male,64,1,29.0,1,1-2 Year,No,35337.0,26.0,221,0
328252,Male,72,1,18.0,0,1-2 Year,Yes,2630.0,26.0,145,1
268185,Female,53,1,20.0,0,1-2 Year,No,2630.0,154.0,15,0
242343,Female,37,1,28.0,0,1-2 Year,Yes,42996.0,26.0,91,0
75877,Female,25,1,47.0,1,< 1 Year,No,31832.0,152.0,240,0
158888,Male,64,1,8.0,1,1-2 Year,No,76224.0,26.0,267,0
43366,Female,59,1,8.0,0,1-2 Year,Yes,42220.0,119.0,213,0
194601,Male,24,1,41.0,1,< 1 Year,No,33405.0,152.0,69,0
286373,Male,44,1,47.0,1,1-2 Year,No,28472.0,16.0,17,0
285307,Female,72,1,28.0,0,1-2 Year,Yes,28217.0,154.0,76,0
135649,Male,51,1,4.0,0,> 2 Years,Yes,40491.0,26.0,113,1
103094,Female,22,1,46.0,1,< 1 Year,No,33607.0,152.0,222,0
142278,Female,24,1,6.0,1,< 1 Year,No,49769.0,152.0,16,0
338004,Female,24,1,41.0,1,< 1 Year,No,37457.0,152.0,126,0
186267,Male,31,1,29.0,1,< 1 Year,No,2630.0,152.0,263,0
301682,Female,32,1,28.0,1,1-2 Year,No,29906.0,26.0,77,0
260819,Female,23,1,46.0,0,< 1 Year,Yes,28321.0,152.0,84,0
99809,Male,21,1,8.0,1,< 1 Year,No,40326.0,152.0,261,0
229255,Female,46,1,28.0,0,1-2 Year,Yes,43454.0,116.0,41,0
171086,Female,51,1,28.0,0,> 2 Years,Yes,47791.0,26.0,209,1
117398,Male,36,1,46.0,0,1-2 Year,Yes,28888.0,124.0,144,1
182311,Female,45,1,46.0,0,1-2 Year,Yes,2630.0,156.0,175,0
302741,Male,41,1,8.0,0,1-2 Year,Yes,34184.0,124.0,271,0
301220,Female,23,1,28.0,0,< 1 Year,Yes,43019.0,124.0,14,0
157260,Female,61,1,36.0,1,1-2 Year,No,2630.0,124.0,21,0
37784,Female,26,1,19.0,1,< 1 Year,No,33073.0,152.0,222,0
140978,Female,25,1,35.0,1,< 1 Year,No,23897.0,152.0,42,0
10651,Male,36,1,29.0,0,1-2 Year,Yes,46265.0,156.0,161,0
298703,Female,59,1,29.0,0,1-2 Year,Yes,2630.0,135.0,184,0
259055,Female,24,1,41.0,1,< 1 Year,No,35598.0,152.0,61,0
253605,Female,68,1,28.0,0,1-2 Year,Yes,31971.0,26.0,119,0
210964,Male,30,1,28.0,1,< 1 Year,No,2630.0,152.0,241,0
268041,Male,20,1,41.0,1,< 1 Year,Yes,2630.0,160.0,165,0
124815,Male,55,1,30.0,1,1-2 Year,No,2630.0,122.0,105,0
98723,Male,24,1,8.0,1,< 1 Year,No,36851.0,152.0,241,0
336061,Female,52,1,0.0,0,1-2 Year,Yes,2630.0,122.0,35,0
276485,Male,50,1,11.0,0,1-2 Year,Yes,28759.0,26.0,154,0
213016,Female,42,1,8.0,0,1-2 Year,Yes,55448.0,7.0,279,1
60481,Female,53,1,8.0,1,1-2 Year,No,64513.0,26.0,138,0
186112,Female,21,1,3.0,0,< 1 Year,No,36987.0,160.0,216,0
41784,Female,26,1,9.0,1,< 1 Year,No,25970.0,152.0,251,0
55277,Male,20,1,28.0,0,< 1 Year,Yes,57486.0,156.0,64,0
206396,Male,24,1,32.0,1,< 1 Year,No,20848.0,152.0,173,0
16563,Male,46,1,8.0,1,1-2 Year,No,37723.0,7.0,52,0
17132,Male,34,1,26.0,0,1-2 Year,Yes,2630.0,156.0,145,0
19127,Male,73,1,7.0,0,> 2 Years,Yes,2630.0,124.0,266,0
39647,Female,24,1,45.0,1,< 1 Year,No,17305.0,152.0,118,0
230654,Male,24,1,45.0,1,< 1 Year,No,16040.0,152.0,212,0
159224,Male,57,1,28.0,0,1-2 Year,Yes,61289.0,26.0,265,0
6957,Male,21,1,11.0,1,< 1 Year,No,34488.0,160.0,204,0
326982,Male,34,1,13.0,0,< 1 Year,Yes,2630.0,156.0,266,1
248857,Female,41,1,28.0,0,1-2 Year,Yes,42339.0,124.0,269,1
220729,Female,24,1,11.0,1,< 1 Year,No,2630.0,152.0,82,0
332673,Male,22,1,8.0,1,< 1 Year,No,33179.0,152.0,188,0
266271,Male,51,1,3.0,0,1-2 Year,Yes,34996.0,124.0,10,0
47752,Male,26,1,12.0,1,< 1 Year,No,2630.0,152.0,157,0
9458,Female,51,1,28.0,0,1-2 Year,Yes,40665.0,26.0,282,0
66661,Male,65,1,46.0,0,1-2 Year,No,38762.0,119.0,10,0
269066,Male,46,1,28.0,0,1-2 Year,Yes,62657.0,124.0,46,0
297404,Male,20,1,25.0,1,< 1 Year,No,32053.0,160.0,293,0
328811,Male,23,1,46.0,1,< 1 Year,No,23745.0,26.0,78,0
149152,Male,44,1,50.0,1,1-2 Year,No,30508.0,26.0,42,0
378034,Male,39,1,36.0,0,1-2 Year,Yes,33267.0,124.0,167,0
252248,Female,44,1,6.0,0,1-2 Year,Yes,2630.0,26.0,129,0
297937,Male,24,1,46.0,1,< 1 Year,No,30521.0,152.0,136,0
299749,Male,62,1,8.0,1,1-2 Year,No,61070.0,124.0,46,0
119137,Female,35,1,28.0,1,1-2 Year,No,25938.0,122.0,269,0
108482,Female,23,1,41.0,1,< 1 Year,No,32171.0,152.0,274,0
345325,Male,35,1,29.0,1,1-2 Year,No,25442.0,26.0,225,0
246569,Female,36,1,5.0,0,1-2 Year,Yes,33139.0,124.0,282,1
181732,Female,25,1,29.0,1,< 1 Year,No,2630.0,152.0,29,0
125855,Male,23,1,36.0,0,< 1 Year,Yes,37104.0,152.0,236,0
135139,Male,31,1,39.0,0,< 1 Year,Yes,27455.0,124.0,212,0
197053,Male,28,1,28.0,1,< 1 Year,No,36863.0,152.0,87,0
235581,Female,35,1,46.0,0,1-2 Year,Yes,32661.0,124.0,177,0
124480,Male,45,1,11.0,0,1-2 Year,Yes,30353.0,124.0,264,1
162535,Male,77,1,46.0,1,1-2 Year,No,17756.0,30.0,108,0
78613,Female,64,1,29.0,1,1-2 Year,No,30211.0,152.0,41,0
326856,Female,25,1,8.0,1,< 1 Year,No,30106.0,152.0,268,0
307692,Male,26,1,46.0,1,< 1 Year,No,40473.0,152.0,202,0
60302,Male,36,1,46.0,0,1-2 Year,Yes,56840.0,26.0,51,1
192400,Male,62,1,8.0,0,1-2 Year,Yes,45496.0,124.0,124,0
236949,Female,68,1,9.0,1,1-2 Year,No,27509.0,26.0,214,0
330658,Male,43,1,35.0,0,1-2 Year,Yes,2630.0,124.0,137,0
315127,Female,23,1,26.0,0,< 1 Year,Yes,24480.0,152.0,293,0
308852,Male,23,1,37.0,0,< 1 Year,Yes,32897.0,151.0,83,0
280279,Female,38,1,0.0,0,1-2 Year,Yes,2630.0,26.0,114,0
38958,Female,68,1,41.0,0,1-2 Year,Yes,26206.0,154.0,274,1
369570,Female,34,1,28.0,0,1-2 Year,No,38687.0,26.0,259,0
24721,Female,26,1,8.0,1,< 1 Year,No,26313.0,152.0,287,0
287281,Male,25,1,26.0,1,< 1 Year,No,35672.0,152.0,106,0
147528,Male,28,1,30.0,1,< 1 Year,No,31620.0,152.0,84,0
122788,Female,25,1,17.0,1,< 1 Year,No,2630.0,152.0,131,0
258332,Male,47,1,0.0,0,1-2 Year,No,2630.0,59.0,53,0
247178,Female,25,1,36.0,1,< 1 Year,No,38339.0,152.0,110,0
26461,Female,66,1,15.0,0,1-2 Year,Yes,33939.0,157.0,23,1
255130,Male,21,1,46.0,1,< 1 Year,No,23020.0,152.0,170,0
170378,Female,24,1,11.0,1,< 1 Year,No,43746.0,152.0,164,0
96799,Male,63,1,28.0,1,1-2 Year,No,56732.0,52.0,179,0
295660,Female,61,1,36.0,0,1-2 Year,Yes,26582.0,124.0,140,0
366682,Male,45,1,33.0,0,1-2 Year,Yes,32438.0,124.0,187,1
139236,Male,21,1,34.0,0,< 1 Year,Yes,29990.0,152.0,262,0
171262,Female,28,1,32.0,0,< 1 Year,Yes,30861.0,152.0,117,0
9862,Female,24,1,39.0,1,< 1 Year,No,37256.0,152.0,294,0
46741,Male,41,1,28.0,0,1-2 Year,Yes,35268.0,124.0,220,0
17595,Female,80,1,39.0,1,1-2 Year,No,33107.0,29.0,297,0
81797,Male,56,1,36.0,0,1-2 Year,Yes,2630.0,26.0,192,0
252549,Male,25,1,46.0,1,< 1 Year,No,32220.0,124.0,17,0
1361,Male,68,1,14.0,0,1-2 Year,Yes,39586.0,26.0,122,0
81550,Female,24,1,24.0,1,< 1 Year,No,21437.0,152.0,54,0
76199,Male,50,1,28.0,1,1-2 Year,No,40846.0,26.0,241,0
90448,Male,23,1,46.0,1,< 1 Year,No,33001.0,152.0,197,0
167063,Male,37,1,24.0,1,1-2 Year,No,35161.0,154.0,141,0
358898,Female,57,1,18.0,1,1-2 Year,No,2630.0,26.0,20,0
1082,Male,74,1,30.0,0,> 2 Years,Yes,34753.0,124.0,206,1
134308,Female,31,1,29.0,1,< 1 Year,No,39813.0,152.0,67,0
79307,Male,50,1,28.0,0,1-2 Year,Yes,36183.0,26.0,109,1
156579,Male,30,1,28.0,0,< 1 Year,Yes,53945.0,124.0,249,0
173843,Female,80,1,28.0,1,1-2 Year,No,40048.0,122.0,72,0
251586,Male,55,1,8.0,0,1-2 Year,Yes,42074.0,124.0,165,0
95615,Female,46,1,28.0,0,1-2 Year,No,50505.0,26.0,244,0
105622,Female,46,1,41.0,0,1-2 Year,Yes,27874.0,124.0,60,1
104273,Male,38,1,28.0,0,1-2 Year,Yes,36249.0,26.0,171,0
228790,Male,40,1,3.0,1,1-2 Year,Yes,25655.0,124.0,197,1
20150,Female,23,1,50.0,0,< 1 Year,Yes,43064.0,152.0,298,0
66643,Male,28,1,13.0,0,< 1 Year,No,22435.0,152.0,267,0
87175,Female,36,1,35.0,1,1-2 Year,No,28282.0,152.0,267,0
353520,Male,32,1,50.0,1,< 1 Year,No,25484.0,152.0,214,0
80124,Male,42,1,41.0,0,1-2 Year,Yes,38267.0,124.0,241,0
155259,Female,44,1,28.0,1,1-2 Year,No,39051.0,26.0,162,0
67257,Female,32,1,6.0,0,< 1 Year,Yes,33357.0,26.0,195,1
288622,Male,31,1,6.0,0,1-2 Year,Yes,28225.0,124.0,283,1
169283,Female,29,1,6.0,1,< 1 Year,No,22717.0,152.0,16,0
327462,Female,21,1,26.0,0,< 1 Year,Yes,55781.0,152.0,22,0
28602,Female,44,1,8.0,1,1-2 Year,No,42922.0,124.0,252,0
137189,Female,24,1,8.0,0,< 1 Year,Yes,21362.0,152.0,192,0
23325,Female,47,1,28.0,0,1-2 Year,Yes,81282.0,26.0,240,1
195712,Female,21,1,8.0,1,< 1 Year,Yes,40521.0,160.0,132,0
31628,Female,22,1,37.0,0,< 1 Year,Yes,26059.0,152.0,38,0
150980,Male,66,1,1.0,0,> 2 Years,Yes,2630.0,26.0,194,0
252280,Female,53,1,28.0,0,1-2 Year,Yes,55259.0,55.0,42,0
158910,Male,38,1,30.0,1,1-2 Year,Yes,2630.0,157.0,223,0
332256,Male,29,1,35.0,0,< 1 Year,Yes,20437.0,124.0,32,0
145439,Female,52,1,28.0,0,1-2 Year,Yes,26888.0,26.0,208,0
243363,Male,29,1,30.0,0,1-2 Year,No,26460.0,154.0,74,0
15282,Female,24,1,8.0,1,< 1 Year,No,37451.0,152.0,141,0
29021,Male,22,1,30.0,1,< 1 Year,No,32518.0,152.0,64,0
227705,Female,23,1,38.0,0,< 1 Year,Yes,2630.0,156.0,196,1
328966,Male,30,1,8.0,1,< 1 Year,No,37603.0,160.0,177,0
28971,Female,47,1,28.0,0,1-2 Year,Yes,33196.0,25.0,73,1
236882,Male,28,1,28.0,1,< 1 Year,No,40186.0,152.0,257,0
71049,Female,43,1,14.0,0,1-2 Year,Yes,24953.0,26.0,245,0
81635,Female,60,1,28.0,0,1-2 Year,Yes,22722.0,124.0,155,1
192716,Male,53,1,8.0,0,1-2 Year,No,27967.0,124.0,118,0
173788,Male,20,1,47.0,0,< 1 Year,Yes,35991.0,160.0,157,0
282284,Female,32,1,24.0,0,< 1 Year,Yes,30818.0,156.0,64,1
281271,Male,48,1,35.0,1,1-2 Year,No,32186.0,26.0,132,0
33224,Male,54,1,28.0,1,1-2 Year,No,28754.0,124.0,11,0
76334,Male,61,1,28.0,1,1-2 Year,No,40714.0,26.0,189,0
183073,Female,38,1,28.0,0,1-2 Year,No,49309.0,24.0,147,0
259024,Male,23,1,16.0,0,< 1 Year,Yes,34420.0,152.0,129,0
35015,Male,37,1,28.0,0,1-2 Year,Yes,22123.0,26.0,199,0
307195,Female,22,1,13.0,0,< 1 Year,Yes,28162.0,152.0,243,0
298785,Female,45,1,35.0,1,1-2 Year,No,2630.0,156.0,279,0
331838,Female,28,1,15.0,0,< 1 Year,Yes,2630.0,160.0,95,0
27553,Male,65,1,43.0,0,1-2 Year,Yes,38061.0,26.0,229,1
4798,Male,45,1,28.0,1,1-2 Year,No,133098.0,26.0,124,0
14182,Female,24,1,8.0,1,< 1 Year,No,33742.0,152.0,65,0
226639,Male,39,1,28.0,0,1-2 Year,Yes,37758.0,124.0,219,1
204056,Female,49,1,8.0,0,1-2 Year,Yes,79238.0,25.0,98,0
123734,Female,21,1,3.0,0,< 1 Year,Yes,33216.0,160.0,122,0
306949,Female,41,1,15.0,0,1-2 Year,Yes,35258.0,155.0,79,1
261567,Male,20,1,27.0,1,< 1 Year,No,2630.0,160.0,297,0
184097,Female,21,1,37.0,0,< 1 Year,Yes,32015.0,160.0,261,0
372994,Female,38,1,46.0,1,1-2 Year,No,39393.0,124.0,291,0
202913,Female,24,1,22.0,0,< 1 Year,No,34036.0,152.0,220,0
245605,Female,24,1,15.0,0,< 1 Year,No,2630.0,160.0,144,0
274146,Male,47,1,50.0,0,1-2 Year,Yes,35727.0,26.0,93,1
167194,Male,39,1,48.0,1,1-2 Year,No,2630.0,124.0,172,0
52128,Female,25,1,29.0,1,< 1 Year,No,25414.0,152.0,84,0
230971,Female,29,1,34.0,0,< 1 Year,No,42147.0,152.0,242,0
194710,Female,37,1,33.0,0,1-2 Year,Yes,32700.0,26.0,187,1
54137,Female,49,1,28.0,0,1-2 Year,Yes,32787.0,124.0,116,1
92379,Female,68,1,28.0,1,1-2 Year,No,51004.0,124.0,18,0
203459,Male,23,1,8.0,0,< 1 Year,Yes,36217.0,152.0,208,0
11658,Female,20,1,13.0,1,< 1 Year,No,21597.0,160.0,121,0
14345,Male,49,1,28.0,0,1-2 Year,Yes,34486.0,124.0,171,1
241125,Male,25,1,49.0,1,< 1 Year,No,25703.0,152.0,99,0
179403,Male,27,1,43.0,1,< 1 Year,No,21771.0,152.0,69,0
3599,Male,73,1,28.0,0,1-2 Year,Yes,35842.0,124.0,104,0
147418,Male,30,1,12.0,1,< 1 Year,No,29145.0,151.0,249,0
264891,Female,38,1,13.0,0,1-2 Year,Yes,2630.0,160.0,130,0
186625,Female,45,1,28.0,0,1-2 Year,Yes,23320.0,154.0,241,0
268090,Male,24,1,41.0,0,< 1 Year,No,41738.0,152.0,245,1
47166,Male,42,1,8.0,0,1-2 Year,Yes,36998.0,124.0,113,0
199999,Female,20,1,36.0,1,< 1 Year,No,37336.0,160.0,180,0
112793,Male,38,1,18.0,0,1-2 Year,Yes,24648.0,157.0,97,1
25659,Male,22,1,35.0,1,< 1 Year,No,57001.0,152.0,36,0
246705,Female,25,1,27.0,0,< 1 Year,Yes,30185.0,152.0,123,0
209772,Male,47,1,35.0,0,1-2 Year,Yes,56158.0,124.0,245,1
