id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
80152,Male,43,1,8.0,0,1-2 Year,Yes,34896.0,26.0,177,0
67105,Male,50,1,28.0,0,1-2 Year,Yes,46586.0,124.0,161,0
141936,Female,20,1,33.0,0,1-2 Year,Yes,32252.0,156.0,169,0
69133,Male,67,1,28.0,1,1-2 Year,No,24913.0,124.0,175,0
238570,Male,23,1,15.0,1,< 1 Year,No,50132.0,152.0,91,0
222224,Male,23,1,11.0,1,< 1 Year,No,30453.0,152.0,106,0
112873,Female,23,1,46.0,1,< 1 Year,No,34549.0,152.0,105,0
332866,Male,33,1,28.0,1,1-2 Year,No,27861.0,26.0,82,0
330521,Female,28,1,29.0,1,< 1 Year,No,23534.0,152.0,87,0
303116,Male,50,1,46.0,0,1-2 Year,Yes,24298.0,30.0,104,0
92702,Female,34,1,15.0,1,< 1 Year,No,2630.0,152.0,73,0
41999,Male,67,1,46.0,0,> 2 Years,Yes,37595.0,26.0,33,0
150934,Male,37,1,28.0,0,1-2 Year,Yes,24889.0,124.0,245,0
232158,Female,25,1,29.0,1,< 1 Year,No,35751.0,152.0,153,0
195705,Male,32,1,50.0,1,< 1 Year,No,40262.0,152.0,81,0
223521,Male,30,1,8.0,0,1-2 Year,Yes,33204.0,154.0,101,0
297305,Female,39,1,43.0,1,1-2 Year,No,28615.0,124.0,180,0
133288,Male,45,1,28.0,1,1-2 Year,No,28300.0,24.0,129,0
121984,Female,57,1,23.0,0,1-2 Year,No,20026.0,124.0,70,0
147963,Male,58,1,28.0,0,1-2 Year,Yes,32510.0,26.0,133,1
35304,Male,25,1,18.0,0,< 1 Year,No,30110.0,152.0,12,0
105685,Male,64,1,7.0,0,1-2 Year,No,2630.0,26.0,111,0
30442,Female,57,1,41.0,0,< 1 Year,No,2630.0,1.0,10,0
5660,Female,25,1,39.0,1,< 1 Year,No,26317.0,160.0,33,0
254891,Female,50,1,7.0,0,1-2 Year,Yes,2630.0,26.0,65,0
66233,Female,64,1,41.0,0,1-2 Year,Yes,29273.0,26.0,68,1
276345,Male,52,1,43.0,1,1-2 Year,No,35919.0,26.0,74,0
149717,Male,22,1,8.0,0,< 1 Year,Yes,53453.0,152.0,79,0
83305,Male,28,1,37.0,0,< 1 Year,No,27886.0,152.0,195,0
292448,Male,59,1,8.0,0,1-2 Year,Yes,33416.0,26.0,30,0
148470,Male,63,1,28.0,1,1-2 Year,No,31802.0,61.0,77,0
280576,Female,25,1,30.0,0,< 1 Year,Yes,20691.0,152.0,153,0
299256,Female,22,1,30.0,1,< 1 Year,No,36366.0,152.0,23,0
42219,Female,44,1,28.0,0,1-2 Year,Yes,36627.0,124.0,101,1
19502,Female,27,1,50.0,1,< 1 Year,No,25881.0,152.0,188,0
249303,Female,32,1,39.0,0,< 1 Year,Yes,29700.0,156.0,171,0
256994,Male,57,1,28.0,0,1-2 Year,Yes,46980.0,26.0,200,0
306629,Male,37,1,28.0,1,1-2 Year,No,38193.0,124.0,99,0
43500,Female,79,1,28.0,0,1-2 Year,Yes,31305.0,154.0,236,0
230700,Male,23,1,8.0,1,< 1 Year,No,37116.0,152.0,30,0
162539,Male,56,1,28.0,0,1-2 Year,Yes,53456.0,29.0,114,0
305795,Male,52,1,35.0,0,1-2 Year,Yes,2630.0,26.0,55,0
22693,Female,75,1,28.0,0,1-2 Year,Yes,27050.0,124.0,237,0
135185,Female,24,1,15.0,0,< 1 Year,Yes,32410.0,152.0,147,0
213154,Male,56,1,39.0,0,> 2 Years,Yes,50752.0,26.0,71,0
92774,Female,24,1,13.0,1,< 1 Year,No,16426.0,152.0,134,0
355535,Male,63,1,28.0,1,1-2 Year,No,2630.0,124.0,81,0
49182,Male,28,1,34.0,0,< 1 Year,Yes,28687.0,124.0,104,0
380110,Male,30,1,28.0,1,< 1 Year,No,50094.0,152.0,38,0
308962,Male,47,1,10.0,1,1-2 Year,No,27602.0,154.0,26,0
155596,Female,54,1,46.0,0,> 2 Years,Yes,2630.0,26.0,289,1
333443,Female,23,1,24.0,1,< 1 Year,No,41476.0,152.0,157,0
313117,Male,37,1,20.0,0,1-2 Year,No,2630.0,26.0,287,0
186571,Female,21,1,47.0,1,< 1 Year,No,43707.0,152.0,71,0
311030,Female,33,1,28.0,0,< 1 Year,Yes,25769.0,26.0,172,1
212038,Female,68,1,7.0,1,1-2 Year,No,50696.0,124.0,97,0
368806,Male,42,1,35.0,1,1-2 Year,Yes,27976.0,124.0,277,0
354620,Female,48,1,28.0,0,1-2 Year,Yes,25682.0,124.0,96,1
172764,Female,43,1,48.0,1,1-2 Year,No,2630.0,124.0,152,0
312524,Male,26,1,25.0,1,< 1 Year,No,34326.0,152.0,283,0
47361,Male,49,1,8.0,0,1-2 Year,Yes,54002.0,124.0,296,0
348678,Male,25,1,2.0,1,< 1 Year,Yes,34070.0,152.0,10,0
303667,Male,28,1,30.0,1,< 1 Year,No,2630.0,140.0,29,0
350019,Female,22,1,28.0,1,< 1 Year,No,31436.0,160.0,242,0
303378,Male,42,1,46.0,1,1-2 Year,No,28862.0,124.0,296,0
337769,Female,47,1,28.0,0,> 2 Years,Yes,56101.0,124.0,179,0
319994,Male,40,1,45.0,1,1-2 Year,No,28696.0,107.0,98,0
165760,Female,43,1,28.0,0,1-2 Year,Yes,24430.0,26.0,176,0
375752,Male,48,1,28.0,1,1-2 Year,No,31175.0,52.0,243,0
46351,Male,35,1,28.0,0,1-2 Year,Yes,31067.0,151.0,29,1
109540,Male,21,1,50.0,0,< 1 Year,Yes,31736.0,152.0,281,0
106209,Female,33,1,24.0,0,< 1 Year,Yes,31229.0,124.0,66,0
154102,Female,33,1,30.0,1,< 1 Year,No,27512.0,152.0,255,0
77915,Female,46,1,28.0,1,1-2 Year,Yes,43625.0,26.0,245,0
319573,Male,28,1,28.0,1,< 1 Year,No,73642.0,152.0,75,0
335330,Female,22,1,4.0,1,< 1 Year,No,30609.0,152.0,155,0
224115,Male,41,1,48.0,0,1-2 Year,Yes,2630.0,124.0,286,0
6088,Male,25,1,28.0,1,< 1 Year,No,34051.0,152.0,140,0
337453,Male,60,1,28.0,0,> 2 Years,Yes,57133.0,124.0,167,0
150668,Male,25,1,7.0,1,< 1 Year,No,42183.0,152.0,243,0
368109,Female,42,1,28.0,0,> 2 Years,Yes,45951.0,26.0,195,1
89572,Female,27,1,28.0,1,< 1 Year,No,43801.0,152.0,173,0
257455,Male,64,1,41.0,0,1-2 Year,Yes,32304.0,26.0,26,1
86895,Male,23,1,28.0,1,< 1 Year,No,29108.0,152.0,79,0
103015,Female,51,1,46.0,0,1-2 Year,Yes,29981.0,26.0,124,1
9673,Male,69,1,28.0,1,1-2 Year,No,67988.0,26.0,282,0
373861,Female,27,1,41.0,1,< 1 Year,No,42541.0,152.0,249,0
264574,Male,46,1,46.0,0,1-2 Year,Yes,33106.0,26.0,215,0
175318,Female,25,1,29.0,1,< 1 Year,No,40337.0,152.0,296,0
99114,Female,47,1,14.0,0,1-2 Year,Yes,2630.0,124.0,36,0
92750,Female,29,1,33.0,1,< 1 Year,No,18117.0,152.0,269,0
241104,Female,55,1,28.0,1,1-2 Year,No,44052.0,26.0,258,0
26628,Female,78,1,50.0,0,1-2 Year,No,40723.0,124.0,47,0
339474,Male,43,1,50.0,0,> 2 Years,Yes,28875.0,124.0,210,1
264519,Male,67,1,28.0,1,1-2 Year,No,46752.0,26.0,278,0
341388,Female,38,1,28.0,0,1-2 Year,Yes,69856.0,26.0,159,1
279813,Male,50,1,8.0,0,1-2 Year,Yes,34133.0,26.0,41,0
216197,Female,22,1,33.0,1,< 1 Year,No,36385.0,152.0,81,0
215698,Female,35,1,2.0,1,1-2 Year,No,2630.0,124.0,173,0
273606,Male,23,1,8.0,1,< 1 Year,No,37132.0,152.0,233,0
156941,Male,53,1,46.0,1,1-2 Year,No,40253.0,124.0,47,0
87527,Male,23,1,36.0,0,< 1 Year,Yes,32481.0,152.0,103,0
191533,Female,24,1,28.0,1,< 1 Year,No,59139.0,152.0,295,0
166100,Male,44,1,48.0,1,1-2 Year,No,2630.0,124.0,35,0
375418,Female,25,1,13.0,1,< 1 Year,No,2630.0,152.0,150,0
145678,Male,27,1,35.0,1,< 1 Year,No,35554.0,152.0,23,0
58481,Female,69,1,50.0,1,1-2 Year,No,33579.0,8.0,202,0
369957,Female,52,1,28.0,1,1-2 Year,Yes,40153.0,13.0,276,0
140486,Male,32,1,36.0,1,< 1 Year,No,34921.0,152.0,123,0
323039,Female,73,1,46.0,0,1-2 Year,Yes,42282.0,26.0,198,1
206100,Female,24,1,15.0,1,< 1 Year,No,43972.0,152.0,171,0
5761,Female,60,1,46.0,0,1-2 Year,No,36276.0,152.0,137,0
343095,Female,24,1,36.0,1,< 1 Year,No,32152.0,152.0,151,0
295644,Female,21,1,15.0,1,< 1 Year,No,31325.0,160.0,234,0
161656,Male,25,1,36.0,1,< 1 Year,No,33641.0,152.0,262,0
158309,Male,30,1,8.0,1,< 1 Year,No,26984.0,152.0,76,0
81764,Male,53,1,40.0,0,1-2 Year,Yes,38068.0,26.0,272,0
355569,Female,25,1,25.0,1,< 1 Year,No,28168.0,152.0,45,0
51765,Female,41,1,28.0,1,1-2 Year,No,2630.0,26.0,127,0
355137,Male,54,1,48.0,1,1-2 Year,No,2630.0,26.0,235,0
167493,Female,79,1,8.0,1,1-2 Year,Yes,36340.0,26.0,276,0
88697,Male,53,1,21.0,1,1-2 Year,No,2630.0,160.0,258,0
75726,Female,25,1,15.0,1,< 1 Year,No,31246.0,152.0,37,0
51384,Male,32,1,49.0,1,< 1 Year,No,29649.0,152.0,233,0
63373,Female,31,1,45.0,0,< 1 Year,Yes,26265.0,152.0,188,0
284165,Female,43,1,28.0,0,1-2 Year,Yes,48203.0,124.0,241,0
38093,Male,75,1,28.0,0,1-2 Year,Yes,45852.0,154.0,231,0
376815,Male,34,1,12.0,0,1-2 Year,No,26934.0,124.0,100,0
72990,Male,28,1,30.0,1,< 1 Year,No,28059.0,151.0,153,0
203274,Female,28,1,11.0,1,< 1 Year,No,40079.0,152.0,27,0
253407,Female,25,1,8.0,1,< 1 Year,No,26912.0,152.0,167,0
20953,Female,72,1,8.0,1,1-2 Year,No,44009.0,7.0,217,0
309796,Female,49,1,33.0,0,1-2 Year,Yes,37423.0,124.0,254,0
106201,Male,40,1,8.0,0,1-2 Year,Yes,31060.0,124.0,144,1
329777,Female,22,1,46.0,1,< 1 Year,No,23622.0,152.0,180,0
203747,Male,48,1,36.0,1,1-2 Year,No,33634.0,124.0,27,0
215602,Male,69,1,8.0,0,1-2 Year,Yes,38545.0,124.0,79,0
139896,Female,70,1,28.0,0,1-2 Year,Yes,37281.0,124.0,162,0
210412,Male,43,1,28.0,0,1-2 Year,No,34995.0,124.0,179,0
163620,Female,61,1,46.0,0,1-2 Year,Yes,25944.0,26.0,71,1
257485,Male,64,1,28.0,1,1-2 Year,No,42106.0,124.0,113,0
190730,Female,38,1,30.0,0,1-2 Year,Yes,2630.0,156.0,183,1
69859,Female,32,1,3.0,1,< 1 Year,No,2630.0,160.0,137,0
30069,Male,33,1,30.0,0,< 1 Year,Yes,24989.0,152.0,124,1
160682,Male,45,1,11.0,0,> 2 Years,Yes,33927.0,12.0,191,1
43004,Female,28,1,33.0,1,< 1 Year,No,37170.0,152.0,242,0
58473,Female,57,1,28.0,0,1-2 Year,Yes,55577.0,26.0,220,0
217772,Male,30,1,41.0,0,< 1 Year,No,24763.0,152.0,99,0
270478,Male,47,1,28.0,1,1-2 Year,No,96158.0,122.0,104,0
221642,Male,27,1,11.0,1,< 1 Year,No,14978.0,152.0,15,0
354733,Male,22,1,41.0,1,< 1 Year,No,35358.0,152.0,296,0
222832,Female,24,1,41.0,1,< 1 Year,No,29516.0,152.0,179,0
59962,Male,23,1,3.0,1,< 1 Year,No,32713.0,152.0,111,0
3890,Female,24,1,15.0,0,< 1 Year,Yes,27627.0,152.0,247,0
72408,Female,26,1,28.0,1,< 1 Year,No,27035.0,152.0,298,0
49277,Male,21,1,41.0,1,< 1 Year,No,29419.0,152.0,84,0
31261,Female,25,1,37.0,1,< 1 Year,No,20797.0,152.0,236,0
220773,Female,25,1,10.0,1,< 1 Year,No,27897.0,152.0,170,0
44629,Male,64,1,46.0,0,1-2 Year,No,46079.0,26.0,118,0
55475,Female,25,1,16.0,1,< 1 Year,No,27986.0,152.0,81,0
126700,Male,45,1,28.0,0,1-2 Year,Yes,45281.0,26.0,102,0
373208,Female,42,1,23.0,0,1-2 Year,Yes,21764.0,124.0,245,1
210257,Male,43,1,50.0,0,1-2 Year,Yes,32313.0,8.0,76,0
154757,Male,61,1,47.0,0,1-2 Year,Yes,2630.0,156.0,117,0
78116,Male,24,1,28.0,1,< 1 Year,No,26267.0,152.0,152,0
198295,Male,48,1,50.0,0,1-2 Year,Yes,37859.0,124.0,103,1
91894,Male,24,1,45.0,0,< 1 Year,Yes,22649.0,152.0,35,0
185652,Male,28,1,46.0,1,< 1 Year,No,21070.0,152.0,36,0
81668,Female,31,1,28.0,1,< 1 Year,No,48096.0,152.0,244,0
289402,Female,23,1,8.0,1,< 1 Year,No,32295.0,151.0,147,0
216311,Female,24,1,3.0,1,< 1 Year,No,48697.0,152.0,256,0
170071,Female,22,1,30.0,1,< 1 Year,No,24461.0,152.0,47,0
120444,Female,38,1,18.0,0,1-2 Year,Yes,27327.0,124.0,225,1
244823,Female,38,1,3.0,1,1-2 Year,No,22710.0,152.0,196,0
118898,Male,73,1,31.0,0,1-2 Year,Yes,2630.0,9.0,116,0
71878,Male,21,1,29.0,1,< 1 Year,No,38132.0,152.0,184,0
240005,Female,25,1,45.0,1,< 1 Year,No,28750.0,152.0,254,0
210641,Male,31,1,11.0,0,1-2 Year,Yes,28994.0,124.0,125,0
71790,Female,24,1,21.0,1,< 1 Year,No,2630.0,152.0,172,0
181108,Male,23,1,39.0,0,< 1 Year,Yes,39370.0,152.0,255,0
4388,Male,44,1,28.0,1,1-2 Year,No,33483.0,124.0,90,0
280094,Male,66,1,3.0,1,1-2 Year,No,24218.0,124.0,288,0
16598,Male,23,1,25.0,0,< 1 Year,No,32633.0,152.0,280,0
94078,Male,50,1,28.0,0,1-2 Year,Yes,31378.0,26.0,224,1
20517,Male,23,1,37.0,1,< 1 Year,No,44563.0,152.0,114,0
302257,Female,21,1,3.0,1,< 1 Year,No,33506.0,152.0,33,0
167805,Male,68,1,3.0,1,1-2 Year,No,29882.0,26.0,176,0
284440,Male,36,1,28.0,1,1-2 Year,No,85332.0,152.0,27,0
115158,Male,34,1,11.0,0,1-2 Year,Yes,31658.0,163.0,266,0
44300,Female,36,1,28.0,1,1-2 Year,No,39547.0,26.0,47,0
378825,Male,49,1,28.0,0,1-2 Year,Yes,71622.0,124.0,270,0
343707,Male,70,1,37.0,1,1-2 Year,Yes,45884.0,26.0,73,0
131276,Female,21,1,28.0,1,1-2 Year,Yes,64606.0,26.0,268,0
157085,Male,61,1,28.0,0,1-2 Year,Yes,27270.0,147.0,101,0
201827,Male,52,1,28.0,0,1-2 Year,Yes,69989.0,26.0,137,0
23548,Male,29,1,15.0,1,< 1 Year,No,2630.0,152.0,165,0
151974,Female,42,1,38.0,0,1-2 Year,Yes,34834.0,124.0,222,1
16555,Male,41,1,28.0,0,1-2 Year,Yes,39430.0,55.0,30,1
294206,Female,43,1,28.0,0,1-2 Year,Yes,39067.0,26.0,39,1
380015,Male,41,1,28.0,0,1-2 Year,Yes,25520.0,124.0,183,0
359023,Male,51,1,15.0,1,1-2 Year,No,28833.0,26.0,145,0
331937,Male,47,1,28.0,0,1-2 Year,Yes,36841.0,124.0,16,0
185083,Female,44,1,11.0,0,1-2 Year,Yes,30991.0,26.0,268,0
136205,Female,24,1,8.0,1,< 1 Year,No,35695.0,152.0,14,0
361858,Female,29,1,41.0,1,< 1 Year,No,2630.0,152.0,22,0
211004,Female,41,1,8.0,1,1-2 Year,No,2630.0,26.0,127,0
308788,Male,68,1,46.0,0,1-2 Year,Yes,29057.0,26.0,201,0
165576,Female,51,1,8.0,0,1-2 Year,Yes,2630.0,124.0,198,0
306011,Female,54,1,28.0,0,1-2 Year,Yes,40424.0,13.0,119,0
240319,Male,40,1,28.0,0,> 2 Years,Yes,39527.0,124.0,246,0
187037,Female,21,1,35.0,0,< 1 Year,Yes,30837.0,160.0,23,0
317829,Male,21,1,4.0,1,< 1 Year,No,33590.0,152.0,184,0
165178,Female,22,1,2.0,1,< 1 Year,No,22357.0,152.0,16,0
163077,Female,63,1,46.0,0,1-2 Year,Yes,30225.0,26.0,97,1
84519,Male,37,1,28.0,1,1-2 Year,No,47540.0,26.0,204,0
152106,Female,23,1,17.0,1,< 1 Year,No,29625.0,152.0,227,0
37720,Male,46,1,9.0,0,1-2 Year,Yes,33483.0,26.0,68,0
340584,Male,22,1,45.0,0,< 1 Year,Yes,32775.0,152.0,166,0
266613,Male,28,1,28.0,1,< 1 Year,No,40695.0,152.0,299,0
243591,Female,26,1,11.0,1,< 1 Year,No,21726.0,152.0,65,0
128389,Female,41,1,41.0,0,1-2 Year,Yes,85760.0,26.0,184,1
270457,Female,48,1,28.0,1,1-2 Year,No,29009.0,26.0,298,0
160430,Female,44,1,52.0,0,1-2 Year,Yes,39754.0,124.0,67,0
147584,Male,68,1,41.0,1,1-2 Year,No,18108.0,26.0,127,0
141214,Male,48,1,28.0,0,1-2 Year,Yes,33589.0,26.0,61,0
77391,Male,32,1,6.0,1,< 1 Year,No,31648.0,155.0,220,0
283266,Female,24,1,41.0,1,< 1 Year,No,32061.0,152.0,213,0
147661,Male,42,1,28.0,1,1-2 Year,No,37298.0,152.0,194,0
233604,Female,26,1,30.0,1,< 1 Year,No,2630.0,152.0,255,0
326434,Male,66,1,41.0,1,1-2 Year,No,35885.0,7.0,251,0
191873,Male,46,1,28.0,0,1-2 Year,Yes,29433.0,26.0,186,0
296351,Female,28,1,28.0,1,< 1 Year,No,30942.0,152.0,187,0
47230,Male,49,1,30.0,1,1-2 Year,No,24703.0,152.0,79,0
235515,Female,21,1,25.0,1,< 1 Year,No,24647.0,160.0,181,0
339542,Male,64,1,50.0,0,1-2 Year,Yes,25198.0,160.0,210,0
323407,Female,43,1,8.0,0,1-2 Year,Yes,73061.0,124.0,289,0
202224,Male,44,1,8.0,1,1-2 Year,No,77473.0,124.0,200,0
247393,Male,67,1,35.0,1,1-2 Year,No,40295.0,26.0,251,0
62112,Female,24,1,10.0,1,< 1 Year,No,28683.0,152.0,56,0
334470,Female,24,1,25.0,1,< 1 Year,No,17493.0,152.0,50,0
67631,Male,68,1,28.0,0,1-2 Year,Yes,46721.0,26.0,290,0
231087,Female,49,1,28.0,1,1-2 Year,No,47926.0,26.0,192,0
78194,Male,20,1,50.0,0,< 1 Year,Yes,25941.0,160.0,62,0
142248,Female,23,1,41.0,1,< 1 Year,No,60485.0,152.0,268,0
23063,Male,24,1,28.0,0,< 1 Year,Yes,44857.0,152.0,181,0
252975,Male,22,1,29.0,1,< 1 Year,No,30382.0,152.0,278,0
128581,Male,74,1,28.0,0,> 2 Years,Yes,44959.0,122.0,75,0
367080,Female,25,1,11.0,1,< 1 Year,No,33602.0,152.0,219,0
339606,Male,37,1,33.0,0,1-2 Year,Yes,2630.0,156.0,41,0
104120,Female,52,1,38.0,0,1-2 Year,Yes,28548.0,124.0,288,0
87823,Female,53,1,28.0,0,1-2 Year,No,38229.0,26.0,69,0
238011,Male,72,1,47.0,1,1-2 Year,No,35223.0,16.0,269,0
276189,Male,38,1,46.0,1,1-2 Year,No,2630.0,160.0,12,0
135109,Female,54,1,41.0,0,1-2 Year,Yes,33643.0,26.0,156,1
231334,Female,48,1,29.0,1,1-2 Year,No,29435.0,163.0,23,0
262546,Female,23,1,27.0,1,< 1 Year,No,27745.0,152.0,88,0
348735,Male,46,1,14.0,0,1-2 Year,Yes,33910.0,26.0,264,1
122022,Female,43,1,36.0,1,1-2 Year,No,35449.0,152.0,129,0
347885,Female,21,1,46.0,1,< 1 Year,Yes,31667.0,160.0,239,0
227473,Female,43,1,28.0,0,1-2 Year,Yes,39012.0,124.0,243,1
320105,Female,25,1,15.0,0,< 1 Year,No,34261.0,152.0,110,0
346437,Male,25,1,4.0,1,< 1 Year,No,25024.0,152.0,135,0
283211,Female,53,1,46.0,1,1-2 Year,No,35378.0,11.0,123,0
1216,Male,50,1,17.0,0,1-2 Year,Yes,37489.0,26.0,36,0
140181,Male,54,1,28.0,1,1-2 Year,No,36326.0,26.0,204,0
193774,Male,35,1,35.0,0,1-2 Year,Yes,2630.0,156.0,236,1
218858,Female,25,1,46.0,0,< 1 Year,Yes,30405.0,152.0,125,0
72937,Male,49,1,8.0,1,1-2 Year,No,47028.0,124.0,50,0
329830,Male,30,1,8.0,1,< 1 Year,No,37590.0,152.0,272,0
211414,Male,46,1,18.0,1,1-2 Year,No,29820.0,124.0,238,0
282642,Male,32,1,11.0,1,< 1 Year,Yes,2630.0,163.0,63,0
364139,Male,39,1,28.0,0,1-2 Year,No,26655.0,124.0,20,0
55744,Female,41,1,28.0,0,1-2 Year,No,47181.0,124.0,270,0
17470,Female,26,1,8.0,1,< 1 Year,No,46915.0,152.0,89,0
280776,Male,55,1,17.0,0,> 2 Years,Yes,48312.0,154.0,238,0
316658,Female,26,1,6.0,1,< 1 Year,No,32214.0,152.0,128,0
261604,Female,21,1,11.0,1,< 1 Year,No,33902.0,160.0,97,0
173454,Male,25,1,47.0,1,< 1 Year,No,33316.0,152.0,218,0
119947,Female,48,1,28.0,1,1-2 Year,No,77544.0,26.0,296,0
296870,Female,23,1,6.0,1,< 1 Year,No,31271.0,152.0,200,0
356646,Female,45,1,19.0,0,1-2 Year,Yes,24371.0,124.0,219,0
101579,Female,23,1,47.0,1,< 1 Year,No,43288.0,26.0,115,0
13418,Male,25,1,14.0,1,< 1 Year,No,28037.0,152.0,11,0
149242,Female,23,1,37.0,1,< 1 Year,No,22883.0,151.0,135,0
333721,Female,39,1,50.0,0,1-2 Year,Yes,38274.0,124.0,246,0
120224,Male,57,1,45.0,0,1-2 Year,No,33811.0,26.0,87,0
38463,Female,25,1,46.0,0,< 1 Year,No,2630.0,156.0,212,0
204088,Female,27,1,41.0,1,< 1 Year,No,42326.0,152.0,32,0
137256,Female,24,1,33.0,1,< 1 Year,No,31342.0,152.0,137,0
96776,Male,78,1,28.0,0,1-2 Year,Yes,31298.0,26.0,10,0
